refinebio_accession_code,experiment_accession,score_age,score_sex,score_patient,score_stage,score_tissue,score_metastasis,score_histology,score_cell_line_col,score_cell_line_text,score_primary_human_text,net_score,primary_score,cell_line_score,score_cancer_cols,score_cancer_text
GSM1958681,GSE75535,1,1,0,1,0,0,0,0,0,3,6,6,0,2,2
GSM2112358,GSE80077,1,0,0,1,0,0,1,0,0,7,10,10,0,2,0
GSM2158912,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2159629,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2256901,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2696450,GSE100922,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM3183936,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184103,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289481,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289615,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289663,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM422979,GSE16879,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM459007,GSE18409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM540163,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM563021,GSE22762,0,0,0,1,0,0,0,0,0,4,5,5,0,1,6
GSM585359,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM585386,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM601849,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM713201,GSE28796,0,0,0,0,1,0,0,0,0,12,13,13,0,0,1
GSM713214,GSE28796,0,0,0,0,1,0,0,0,0,12,13,13,0,0,1
GSM728972,GSE29449,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,3
GSM782577,GSE31519,0,0,0,1,1,0,0,0,0,3,5,5,0,2,0
GSM827832,GSE33464,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM865201,GSE35287,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM913213,GSE37180,0,0,1,0,0,0,0,0,0,3,4,4,0,0,1
GSM913216,GSE37180,0,0,1,0,0,0,0,0,0,3,4,4,0,0,1
GSM983728,GSE40020,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3
GSM989156,GSE40240,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM100600,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM1037366,GSE42296,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0
GSM1049101,GSE42743,0,1,0,1,0,0,0,0,0,2,4,4,0,1,1
GSM1049108,GSE42743,0,1,0,1,0,0,0,0,0,2,4,4,0,1,1
GSM110680,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM123221,GSE5388,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM1380089,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380108,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1381542,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1381577,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1419991,GSE58812,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0
GSM1437835,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1437966,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1445969,GSE59745,0,0,0,1,0,1,0,0,0,6,8,8,0,2,1
GSM1587077,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1587153,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1590563,GSE65238,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,0
GSM1672305,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672588,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1831492,GSE71258,0,0,1,0,1,0,0,0,0,1,3,3,0,0,3
GSM1944613,GSE75173,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0
GSM2124819,GSE80342,0,1,0,0,0,0,0,0,0,4,5,5,0,0,0
GSM3184091,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184235,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289467,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM467527,GSE18864,1,0,0,1,0,0,0,0,0,2,4,4,0,1,5
GSM540314,GSE21653,1,0,0,1,1,0,0,0,0,3,6,6,0,1,2
GSM540336,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM540362,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM585344,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM601829,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM782583,GSE31519,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM798642,GSE32226,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM865179,GSE35287,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM883980,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884209,GSE36223,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM947471,GSE38680,1,1,1,0,1,0,0,0,0,4,8,8,0,0,0
GSM989160,GSE40240,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM100645,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM1019148,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1019191,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1019234,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1037355,GSE42296,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0
GSM1164323,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM123210,GSE5388,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM1379967,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1438024,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1438124,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1587195,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1624446,GSE66525,1,1,0,0,0,0,0,0,0,4,6,6,0,1,4
GSM1672640,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1673830,GSE68387,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0
GSM1884989,GSE73080,1,1,1,0,0,0,0,0,0,1,4,4,0,0,0
GSM1885024,GSE73081,1,1,1,0,0,0,0,0,0,1,4,4,0,0,0
GSM1898172,GSE73578,1,1,0,0,0,0,0,0,0,6,8,8,0,0,3
GSM1949194,GSE75311,0,0,0,0,0,0,0,0,0,4,4,4,0,0,8
GSM1958690,GSE75535,1,1,0,1,0,0,0,0,0,3,6,6,0,2,2
GSM2232042,GSE84334,1,1,0,0,0,0,0,0,0,1,3,3,0,0,2
GSM2540196,GSE96762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM3184026,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289504,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289677,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289697,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM411243,GSE16391,1,0,0,1,1,0,0,0,0,3,6,6,0,1,4
GSM459015,GSE18409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM540193,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM540297,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM578658,GSE23593,0,0,1,1,0,0,0,0,0,9,11,11,0,2,2
GSM578676,GSE23593,0,0,1,1,0,0,0,0,0,9,11,11,0,2,2
GSM578754,GSE23597,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM601825,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM781518,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM782562,GSE31519,0,0,0,1,1,0,0,0,0,3,5,5,0,2,0
GSM782565,GSE31519,0,0,0,0,1,0,0,0,0,3,4,4,0,1,0
GSM782974,GSE31546,0,1,0,1,0,0,1,0,0,0,3,3,0,2,0
GSM790032,GSE31852,0,0,0,0,0,0,0,0,0,5,5,5,0,0,1
GSM805316,GSE32518,1,0,0,0,1,0,0,0,0,4,6,6,0,0,1
GSM884000,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884017,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM978575,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM1007035,GSE41035,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,1
GSM110868,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM1380007,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1422204,GSE58911,1,0,1,1,1,0,0,0,0,7,11,11,0,1,6
GSM1437834,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1437943,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1445964,GSE59745,0,0,0,1,0,1,0,0,0,6,8,8,0,2,1
GSM1587213,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1672524,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1673705,GSE68387,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0
GSM1673794,GSE68387,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0
GSM1885021,GSE73081,1,1,1,0,0,0,0,0,0,1,4,4,0,0,0
GSM2157803,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2157858,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2256916,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2696470,GSE100922,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM3184085,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184251,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184283,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184291,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289732,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM364639,GSE14580,0,0,0,0,1,0,0,0,0,2,3,3,0,0,0
GSM423005,GSE16879,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM467579,GSE18864,1,0,0,1,0,0,0,0,0,1,3,3,0,1,6
GSM562868,GSE22762,0,0,0,1,0,0,0,0,0,4,5,5,0,1,6
GSM577786,GSE23553,0,0,0,0,0,0,0,-1,-1,0,-2,0,2,0,0
GSM585343,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM585390,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM718823,GSE29013,0,1,0,1,1,0,1,0,0,6,10,10,0,2,2
GSM731869,GSE29561,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
GSM827835,GSE33464,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM886582,GSE36295,1,0,0,1,1,0,1,0,0,1,5,5,0,2,1
GSM927032,GSE37751,1,0,0,1,1,0,0,0,0,2,5,5,0,3,2
GSM956666,GSE39134,1,1,0,1,1,0,1,0,0,1,6,6,0,2,1
GSM978654,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM978732,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM100477,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM100522,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM100662,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM1019226,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1019239,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1049099,GSE42743,0,1,0,1,0,0,0,0,0,2,4,4,0,1,1
GSM123196,GSE5388,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM123238,GSE5388,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM1350453,GSE56017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1422206,GSE58911,1,0,1,1,1,0,0,0,0,7,11,11,0,1,6
GSM1437818,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1438020,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1587090,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1587176,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1590554,GSE65238,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,0
GSM1672501,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672558,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1958671,GSE75535,1,1,0,1,0,0,0,0,0,3,6,6,0,2,2
GSM2112369,GSE80077,1,0,0,1,0,0,1,0,0,7,10,10,0,2,0
GSM2157891,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2158900,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2256996,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2858687,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM2858706,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM3184129,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289463,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289484,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289757,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM423026,GSE16879,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM459003,GSE18409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM465239,GSE18728,0,0,0,0,1,0,0,0,0,3,4,4,0,0,2
GSM562894,GSE22762,0,0,0,1,0,0,0,0,0,4,5,5,0,1,6
GSM601866,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM707554,GSE28583,1,1,0,0,1,0,0,0,0,10,13,13,0,1,3
GSM781550,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM956619,GSE39133,1,1,0,1,1,0,1,0,0,1,6,6,0,2,1
GSM100641,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM1019185,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1030193,GSE41998,1,1,0,0,0,0,0,0,0,5,7,7,0,0,5
GSM1164387,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164480,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1320154,GSE54629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1320262,GSE54629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1379947,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1437862,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1437999,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1445962,GSE59745,0,0,0,1,0,1,0,0,0,6,8,8,0,2,1
GSM1672324,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672438,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672599,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1673804,GSE68387,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0
GSM1673829,GSE68387,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0
GSM1884984,GSE73080,1,1,1,0,0,0,0,0,0,1,4,4,0,0,0
GSM1898212,GSE73578,1,1,0,0,0,0,0,0,0,6,8,8,0,0,3
GSM1949195,GSE75311,0,0,0,0,0,0,0,0,0,4,4,4,0,0,8
GSM2124824,GSE80342,0,1,0,0,0,0,0,0,0,4,5,5,0,0,0
GSM2157800,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2158918,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2159275,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2256902,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2257115,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2770796,GSE103412,0,0,1,1,1,0,0,0,0,7,10,10,0,1,7
GSM3184000,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184167,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184263,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184270,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289468,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289590,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289646,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM411270,GSE16391,1,0,0,1,1,0,0,0,0,3,6,6,0,1,4
GSM467572,GSE18864,1,0,0,1,0,0,0,0,0,1,3,3,0,1,6
GSM467573,GSE18864,1,0,0,1,0,0,0,0,0,1,3,3,0,1,6
GSM540365,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM578817,GSE23597,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM585401,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM773702,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773757,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM781325,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM781541,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM782578,GSE31519,0,0,0,1,1,0,0,0,0,3,5,5,0,2,0
GSM827833,GSE33464,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM886602,GSE36295,1,0,0,1,1,0,1,0,0,1,5,5,0,2,1
GSM978658,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM978709,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM1038349,GSE42363,1,1,0,1,1,0,0,0,0,2,6,6,0,2,5
GSM1049090,GSE42743,0,1,0,1,0,0,0,0,0,2,4,4,0,1,1
GSM1053483,GSE42924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM123255,GSE5389,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM1320161,GSE54629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1422189,GSE58911,1,0,1,1,1,0,0,0,0,7,11,11,0,1,6
GSM1437910,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1437959,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1438060,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1672490,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672694,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1898226,GSE73578,1,1,0,0,0,0,0,0,0,6,8,8,0,0,3
GSM2124843,GSE80342,0,1,0,0,0,0,0,0,0,4,5,5,0,0,0
GSM2157807,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2256861,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2256924,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2770761,GSE103412,0,0,1,1,1,0,0,0,0,5,8,8,0,1,3
GSM278157,GSE11001,0,0,0,1,0,0,0,0,0,17,18,18,0,2,1
GSM278158,GSE11001,0,0,0,1,0,0,0,0,0,17,18,18,0,2,1
GSM283145,GSE11237,0,1,0,1,0,0,0,0,0,6,8,8,0,2,2
GSM2858784,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM3183942,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289509,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM391089,GSE15622,0,0,0,0,0,0,0,0,0,6,6,6,0,0,1
GSM458998,GSE18409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM467555,GSE18864,1,0,0,1,0,0,0,0,0,1,3,3,0,1,6
GSM478590,GSE19285,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM530840,GSE21231,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM540113,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM578680,GSE23593,0,0,1,1,0,0,0,0,0,9,11,11,0,2,2
GSM585459,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM585483,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM585487,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM773574,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM883981,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884004,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884183,GSE36223,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM978646,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM1016540,GSE41408,0,0,0,1,0,1,0,0,0,2,4,4,0,2,0
GSM1016545,GSE41408,0,0,0,1,0,1,0,0,0,2,4,4,0,2,0
GSM1016586,GSE41408,0,0,0,1,0,1,0,0,0,2,4,4,0,2,0
GSM1019225,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1019283,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1030338,GSE41998,1,1,0,0,0,0,0,0,0,5,7,7,0,0,5
GSM1037310,GSE42296,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0
GSM1164507,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164531,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164556,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1336403,GSE55145,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM1379924,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380029,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1381631,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1587163,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1672492,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672576,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672644,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1881628,GSE73066,1,1,0,0,1,0,0,0,0,0,3,3,0,0,4
GSM1898144,GSE73578,1,1,0,0,0,0,0,0,0,6,8,8,0,0,3
GSM1898268,GSE73578,1,1,0,0,0,0,0,0,0,6,8,8,0,0,3
GSM1898276,GSE73578,1,1,0,0,0,0,0,0,0,6,8,8,0,0,3
GSM2159255,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2257039,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2466119,GSE93984,0,0,0,1,0,0,0,0,0,10,11,11,0,1,9
GSM3184208,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184319,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184333,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM364627,GSE14580,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM399721,GSE15913,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4
GSM459024,GSE18409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM478537,GSE19285,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM530856,GSE21231,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM540141,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM540148,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM563029,GSE22762,0,0,0,1,0,0,0,0,0,4,5,5,0,1,6
GSM578673,GSE23593,0,0,1,1,0,0,0,0,0,9,11,11,0,2,2
GSM578746,GSE23597,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM578800,GSE23597,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM585314,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM601769,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM601830,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM655603,GSE26637,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM713212,GSE28796,0,0,0,0,1,0,0,0,0,12,13,13,0,0,1
GSM773579,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM781405,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM781529,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM798647,GSE32226,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM825572,GSE33377,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
GSM865139,GSE35287,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM865178,GSE35287,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM883960,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM886572,GSE36295,1,0,0,1,1,0,1,0,0,1,5,5,0,2,1
GSM908142,GSE36990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM978610,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM978682,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM100479,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM1049141,GSE42743,0,1,0,1,0,0,0,0,0,2,4,4,0,1,1
GSM1164352,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164528,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
